,,,time,reward,length,instance,episode,checkpoint
0,10x10_11_inst,10x10_11_inst,53.2065269947052,0.6781609195402298,102,10x10_11_inst,0,10x10_11_inst/0
0,10x10_12_inst,10x10_11_inst,56.43867588043213,0.7586206896551724,100,10x10_11_inst,0,10x10_12_inst/0
0,10x10_13_inst,10x10_11_inst,72.59848189353943,0.45977011494252873,111,10x10_11_inst,0,10x10_13_inst/0
0,10x10_14_inst,10x10_11_inst,64.50341129302979,0.7011494252873562,107,10x10_11_inst,0,10x10_14_inst/0
0,10x10_15_inst,10x10_11_inst,62.369794845581055,0.7586206896551724,104,10x10_11_inst,0,10x10_15_inst/0
0,10x10_16_inst,10x10_11_inst,63.478341817855835,0.6206896551724138,104,10x10_11_inst,0,10x10_16_inst/0
0,10x10_17_inst,10x10_11_inst,58.85611033439636,0.6091954022988506,101,10x10_11_inst,0,10x10_17_inst/0
0,10x10_18_inst,10x10_11_inst,61.71417260169983,0.6206896551724138,101,10x10_11_inst,0,10x10_18_inst/0
0,10x10_19_inst,10x10_11_inst,58.552196741104126,0.7126436781609196,103,10x10_11_inst,0,10x10_19_inst/0
0,10x10_0_inst,10x10_12_inst,69.40606117248535,0.7717391304347826,115,10x10_12_inst,0,10x10_0_inst/0
0,10x10_1_inst,10x10_12_inst,62.9352126121521,0.7717391304347826,107,10x10_12_inst,0,10x10_1_inst/0
0,10x10_2_inst,10x10_12_inst,66.54543972015381,0.8369565217391304,104,10x10_12_inst,0,10x10_2_inst/0
0,10x10_3_inst,10x10_12_inst,60.66717004776001,0.8586956521739131,100,10x10_12_inst,0,10x10_3_inst/0
0,10x10_4_inst,10x10_12_inst,52.85868525505066,0.8913043478260869,100,10x10_12_inst,0,10x10_4_inst/0
0,10x10_5_inst,10x10_12_inst,67.49027132987976,0.6630434782608696,100,10x10_12_inst,0,10x10_5_inst/0
0,10x10_6_inst,10x10_12_inst,55.634827613830566,0.8586956521739131,100,10x10_12_inst,0,10x10_6_inst/0
0,10x10_7_inst,10x10_12_inst,49.69395112991333,0.782608695652174,100,10x10_12_inst,0,10x10_7_inst/0
0,10x10_8_inst,10x10_12_inst,69.64768743515015,0.8478260869565217,107,10x10_12_inst,0,10x10_8_inst/0
0,10x10_9_inst,10x10_12_inst,71.30531787872314,0.6086956521739131,108,10x10_12_inst,0,10x10_9_inst/0
0,10x10_10_inst,10x10_12_inst,73.31912851333618,0.6521739130434783,116,10x10_12_inst,0,10x10_10_inst/0
0,10x10_11_inst,10x10_12_inst,61.613778829574585,0.4782608695652174,102,10x10_12_inst,0,10x10_11_inst/0
0,10x10_12_inst,10x10_12_inst,64.24396324157715,0.6847826086956521,103,10x10_12_inst,0,10x10_12_inst/0
0,10x10_13_inst,10x10_12_inst,62.58379888534546,0.7608695652173914,102,10x10_12_inst,0,10x10_13_inst/0
0,10x10_14_inst,10x10_12_inst,67.04020285606384,0.44565217391304346,106,10x10_12_inst,0,10x10_14_inst/0
0,10x10_15_inst,10x10_12_inst,67.69516038894653,0.7065217391304348,102,10x10_12_inst,0,10x10_15_inst/0
0,10x10_16_inst,10x10_12_inst,58.94516348838806,0.75,101,10x10_12_inst,0,10x10_16_inst/0
0,10x10_17_inst,10x10_12_inst,64.35502982139587,0.6413043478260869,102,10x10_12_inst,0,10x10_17_inst/0
0,10x10_18_inst,10x10_12_inst,70.55877828598022,0.7065217391304348,107,10x10_12_inst,0,10x10_18_inst/0
0,10x10_19_inst,10x10_12_inst,74.88310647010803,0.7173913043478262,110,10x10_12_inst,0,10x10_19_inst/0
0,10x10_0_inst,10x10_13_inst,69.03711771965027,0.4787234042553191,110,10x10_13_inst,0,10x10_0_inst/0
0,10x10_1_inst,10x10_13_inst,66.9223644733429,0.8085106382978724,107,10x10_13_inst,0,10x10_1_inst/0
0,10x10_2_inst,10x10_13_inst,67.84012842178345,0.8191489361702128,103,10x10_13_inst,0,10x10_2_inst/0
0,10x10_3_inst,10x10_13_inst,66.19656658172607,0.7978723404255319,100,10x10_13_inst,0,10x10_3_inst/0
0,10x10_4_inst,10x10_13_inst,75.03745794296265,0.5425531914893618,106,10x10_13_inst,0,10x10_4_inst/0
0,10x10_5_inst,10x10_13_inst,69.72109079360962,0.648936170212766,101,10x10_13_inst,0,10x10_5_inst/0
0,10x10_6_inst,10x10_13_inst,64.05466198921204,0.7340425531914894,100,10x10_13_inst,0,10x10_6_inst/0
0,10x10_7_inst,10x10_13_inst,68.06571698188782,0.7340425531914894,100,10x10_13_inst,0,10x10_7_inst/0
0,10x10_8_inst,10x10_13_inst,69.08098125457764,0.5106382978723405,106,10x10_13_inst,0,10x10_8_inst/0
0,10x10_9_inst,10x10_13_inst,66.82079839706421,0.7340425531914894,109,10x10_13_inst,0,10x10_9_inst/0
0,10x10_10_inst,10x10_13_inst,68.10774207115173,0.8085106382978724,105,10x10_13_inst,0,10x10_10_inst/0
0,10x10_11_inst,10x10_13_inst,69.69408249855042,0.7659574468085106,106,10x10_13_inst,0,10x10_11_inst/0
0,10x10_12_inst,10x10_13_inst,71.79487657546997,0.6382978723404256,103,10x10_13_inst,0,10x10_12_inst/0
0,10x10_13_inst,10x10_13_inst,65.64093685150146,0.7340425531914894,101,10x10_13_inst,0,10x10_13_inst/0
0,10x10_14_inst,10x10_13_inst,59.93364977836609,0.7765957446808511,101,10x10_13_inst,0,10x10_14_inst/0
